company,ticker,year,csrd_2025,csrd_2027,segment,industry,hq_country,base_year,external_audit_of_ESG_report,revenue_MEUR,energy_consump_GJ,water_withdraw_thm3,ghg_emis_kt,transport_emis_kt,ghg_emis_per_MEUR_revenue,water_withdraw_per_MEUR_revenue
Calliditas Therapeutics AB,CALTX,2021,0,1,Mid,Health Care,Sweden,2019,0,21.83841173,,,,,,
Calliditas Therapeutics AB,CALTX,2022,0,1,Mid,Health Care,Sweden,2019,0,75.53255892,,,,,,
Arjo AB,ARJO,2019,1,0,Large,Health Care,Sweden,2019,1,843.0468,,,,,,
Arjo AB,ARJO,2020,1,0,Large,Health Care,Sweden,2019,0,864.4067797,,,2237.669015,3789.754333,2.588675919196981,
Arjo AB,ARJO,2021,1,0,Large,Health Care,Sweden,2019,0,863.64502,,,2.509,45.2,0.0029051287761724135,
Arjo AB,ARJO,2022,1,0,Large,Health Care,Sweden,2019,0,938.7582314,29129.4,,3.836,49.4,0.004086249123247901,
KappAhl AB,KAHL,2019,1,0,Mid,Consumer Goods and Services,Sweden,2019,1,466.7111026,84635.562,,12.636,179.125,0.0270745648209484,
Ahlsell AB,AHSL,2022,0,0,Large,Industrial Goods and Services,Sweden,2022,0,,,,,,,
Svolder AB,SVOL,2019,0,0,Mid,Finance,Sweden,2019,0,5.598933536,,,,,,
Svolder AB,SVOL,2020,0,0,Mid,Finance,Sweden,2019,0,67.64425824,,,,,,
Corem Property Group AB,CORE,2019,0,1,Large,Other,Sweden,2019,1,91.50637974,132638400.0,,0.012973,,0.00014177153589575503,
Corem Property Group AB,CORE,2020,0,1,Large,Other,Sweden,2019,1,93.69643877,182422800.0,,0.017424,,0.00018596224390951842,
Corem Property Group AB,CORE,2021,0,1,Large,Other,Sweden,2019,1,267.0919825,1079640.0,,20.66,129.909,0.07735162922758268,
Corem Property Group AB,CORE,2022,0,1,Large,Other,Sweden,2019,0,422.5004292,854640.0,,6.756,38.4753,0.01599051630028498,
NP3 Fastigheter AB,NP3,2021,0,1,Large,Other,Sweden,2019,1,117.8823081,467938.8,,7.9347,7.946,0.06731035494545089,
NP3 Fastigheter AB,NP3,2022,0,1,Large,Other,Sweden,2019,1,117.0319604,468518.4,,5.1791,0.0123,0.0442537233615374,
Cibus Nordic Real Estate AB,CIBUS,2021,0,0,Large,Other,Sweden,2021,1,93.754,840945.6,109.634,9.017,17.7,0.09617722977152973,1.1693794398105681
Cibus Nordic Real Estate AB,CIBUS,2022,0,0,Large,Other,Sweden,2021,0,124.019,936000.0,150.663,7.55,15.509,0.06087776872898507,1.2148380490086197
BHG (formerly Bygghemma Group First AB),BHG,2021,1,0,Large,Consumer Goods and Services,Sweden,2019,1,1206.055989,106207.2,,2.149,17.981,0.0017818409921266103,
BHG (formerly Bygghemma Group First AB),BHG,2022,1,0,Large,Consumer Goods and Services,Sweden,2019,1,1265.403367,120193.1999,,6.058,22.829,0.00478740625952515,
BHG (formerly Bygghemma Group First AB),BHG,2020,1,0,Large,Consumer Goods and Services,Sweden,2019,0,853.9516283,31356.0,,0.915,2.722,0.001071489262010697,
BHG (formerly Bygghemma Group First AB),BHG,2019,1,0,Large,Consumer Goods and Services,Sweden,2019,0,591.5539897,,,,,,
Holmen AB,HOLM,2020,1,0,Large,Basic Materials,Sweden,2019,1,1554.656256,33814800.0,69000.0,79.0,298.0,0.05081509156452396,44.38280149306523
Holmen AB,HOLM,2019,1,0,Large,Basic Materials,Sweden,2019,1,1614.835269,,70000.0,70.0,325.0,0.0433480747812426,43.348074781242595
Holmen AB,HOLM,2021,1,0,Large,Basic Materials,Sweden,2019,1,1854.789564,32986800.0,69000.0,153.0,550.0,0.08248914214831111,37.20098567472854
Holmen AB,HOLM,2022,1,0,Large,Basic Materials,Sweden,2019,1,2219.467853,30772800.0,71000.0,87.0,604.0,0.039198585319631565,31.989650088434956
Beijer Alma AB,BEIA,2019,1,0,Mid,Basic Materials,Sweden,2019,1,440.0780804,233640.0,52.7,14.8,,0.033630395739201194,0.11975147671999345
Beijer Alma AB,BEIA,2020,1,0,Mid,Basic Materials,Sweden,2019,1,404.6706342,209880.0,,12.7,,0.03138354732635057,
Beijer Alma AB,BEIA,2021,1,0,Mid,Basic Materials,Sweden,2019,1,513.0927442,248108.094,,,120.0,,
Beijer Alma AB,BEIA,2022,1,0,Mid,Basic Materials,Sweden,2019,0,551.8376793,247067.496,46.819,14.3,150.0,0.025913417181188846,0.08484197755287277
Veoneer Inc.,VNE SDB,2020,1,0,Large,Consumer Goods and Services,United States,2020,1,1225.892857,298800.0,51400.0,22.961,3.16,0.01873002185214625,41.92862345718032
Veoneer Inc.,VNE SDB,2021,1,0,Large,Consumer Goods and Services,United States,2020,0,1479.464286,295200.0,53700.0,22.514,713.0,0.015217670485896407,36.29692214145141
Beijer Ref AB,BEIJ,2019,1,0,Large,Industrial Goods and Services,Sweden,2019,1,1410.92011,,,,,,
Atlas Copco AB,ATCO,2020,1,0,Large,Industrial Goods and Services,Sweden,2019,1,9501.713959,1263600.0,0.384,115.0,124.0,0.012103079559774821,4.04137613126394e-05
Atlas Copco AB,ATCO,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,1,10561.03599,1386000.0,395.0,124.0,142.0,0.01174127236356478,0.0374016337387749
Atlas Copco AB,ATCO,2022,1,0,Large,Industrial Goods and Services,Sweden,2019,0,13294.92004,1864461.6,624.0,215.0,219822.0,0.0161715903031486,0.04693522022867314
Atlas Copco AB,ATCO,2019,1,0,Large,Industrial Goods and Services,Sweden,2019,1,9879.641973,1328400.0,0.394,120.0,170.0,0.012146189135997753,3.987998766319262e-05
Epiroc AB,EPI,2019,1,0,Large,Industrial Goods and Services,Sweden,2019,1,3889.640069,580791.6,55.0,28.0,105.0,0.0071986095122674445,0.014140125827668194
Fabege AB,FABG,2019,0,1,Large,Finance,Sweden,2019,1,271.9482003,474735.6,505.0,1.955,0.561,0.007188869048750238,1.856971288807606
Fabege AB,FABG,2020,0,1,Large,Finance,Sweden,2019,1,267.3776424,392418.0,357.91,1.438,4.108,0.005378160967732431,1.3385935966349893
Fabege AB,FABG,2021,0,1,Large,Finance,Sweden,2019,1,280.9940964,437619.6,313.57,1.61,26.997,0.00572965774237526,1.1159309181842298
Fabege AB,FABG,2022,0,1,Large,Finance,Sweden,2019,1,312.99464,,392.96,3.905,28.796,0.012476251989490938,1.2554847584610394
Nederman Holding AB,NMAN,2019,1,0,Mid,Industrial Goods and Services,Sweden,2019,1,410.1790135,53532.0,,5.833,8.186,0.014220620285342805,
Nederman Holding AB,NMAN,2020,1,0,Mid,Industrial Goods and Services,Sweden,2019,0,349.914302,49658.4,,5.205,8.907,0.014875070753752728,
Nederman Holding AB,NMAN,2021,1,0,Mid,Industrial Goods and Services,Sweden,2019,0,384.8600267,58420.8,22.0,4.958,1.02,0.012882605768420792,0.05716363995668766
Nederman Holding AB,NMAN,2022,1,0,Mid,Industrial Goods and Services,Sweden,2019,1,493.134641,50778.0,18.306,2.897,0.804,0.005874663345745366,0.03712170770010862
Wihlborgs Fastigheter AB,WIHL,2019,0,1,Large,Finance,Sweden,2019,0,284.041135,806400.0,,6.758,0.581,0.023792328530161663,
Wihlborgs Fastigheter AB,WIHL,2020,0,1,Large,Finance,Sweden,2019,0,292.7061512,757072.8,395.471,11.34,21.385,0.03874192583076812,1.3510853747989153
Wihlborgs Fastigheter AB,WIHL,2021,0,1,Large,Finance,Sweden,2019,1,291.3730718,786848.4,403.22,11.667,33.629,0.04004144901903732,1.3838615816796287
Wihlborgs Fastigheter AB,WIHL,2022,0,1,Large,Finance,Sweden,2019,0,313.7347131,692805.6,494.529,11.132,15.496,0.03548220689385997,1.5762648484561332
Vitrolife AB,VITR,2019,0,1,Large,Health Care,Sweden,2019,1,140.938107,,,1.331,1.867,0.009443861765505336,
Vitrolife AB,VITR,2020,0,1,Large,Health Care,Sweden,2019,1,118.6033137,,,1.217,1.199,0.010261096102916053,
Vitrolife AB,VITR,2021,0,1,Large,Health Care,Sweden,2019,1,160.0460865,,11.276,1.318,1.499,0.008235127948598731,0.07045470618239703
Vitrolife AB,VITR,2022,1,0,Large,Health Care,Sweden,2019,0,304.2454661,18598.1958,12.344,1.9404,16.36404,0.006377744999369113,0.040572502717075
AAK AB,AAK,2019,1,0,Large,Consumer Goods and Services,Sweden,2019,1,2714.721006,6061982.0,37211.0,,,,13.707117570371796
AAK AB,AAK,2020,1,0,Large,Consumer Goods and Services,Sweden,2019,1,2659.87431,5478178.0,34660.935,358.11,,0.13463418126700882,13.03104243297872
AAK AB,AAK,2021,1,0,Large,Consumer Goods and Services,Sweden,2019,1,3375.737955,6183550.0,32867.802,288.012,,0.08531823377268039,9.73647908639283
AAK AB,AAK,2022,1,0,Large,Consumer Goods and Services,Sweden,2019,1,4743.839711,4644380.0,31051.796,343.935,,0.07250139569481757,6.545709360288291
Nyfosa AB,NYF,2019,0,1,Large,Finance,Sweden,2019,1,147.62,305286.12,,,382.0,,
Nyfosa AB,NYF,2020,0,1,Large,Finance,Sweden,2019,1,193.8678347,374400.0,238.0,4.867,0.541,0.025104731826872773,1.2276404715010725
Nyfosa AB,NYF,2021,0,1,Large,Finance,Sweden,2019,1,234.145877,492480.0,240.0,8.948,0.715,0.03821549247266908,1.0250020332410124
Nyfosa AB,NYF,2022,0,1,Large,Finance,Sweden,2019,1,296.4370636,1012320.0,786.0414788,9.599,4.009,0.032381241007543166,2.651630228872636
Kindred Group Plc (formerly Unibet Group),KIND,2020,1,0,Large,Other,Malta,2019,0,1334.356553,,,1.9834,0.8553,0.0014864093075728313,
Q-Linea AB,QLINEA,2019,0,0,Mid,Health Care,Sweden,2019,0,0.095696058,,,,,,
Q-Linea AB,QLINEA,2021,0,1,Mid,Health Care,Sweden,2019,0,0.888878309,,,,,,
SpareBank 1 Østfold Akershus,SOAG,2022,0,1,Mid,Finance,Sweden,2019,0,97.89553309,4155.12,,0.032,0.0072,0.0003268790616889627,
Coeli Fastighet II AB,CF2,2021,0,0,Large,Finance,Sweden,2021,0,2.68158446,,,,,,
SkiStar AB,SKIS,2019,1,0,Large,Consumer Goods and Services,Sweden,2019,1,254.8086079,427597.2,5302.827,4.218,,0.016553600895835355,20.81101986193929
SkiStar AB,SKIS,2020,1,0,Large,Consumer Goods and Services,Sweden,2019,1,224.874881,380197.1588,4886.977,3.419,,0.01520401026915941,21.73198259524593
SkiStar AB,SKIS,2021,1,0,Large,Consumer Goods and Services,Sweden,2019,1,261.9501047,,4588.699,2.082,4.556,0.007948078518175907,17.51745434595354
SkiStar AB,SKIS,2022,1,0,Large,Consumer Goods and Services,Sweden,2019,1,384.9636509,309506.3998,5165.564,1.001,126.272,0.0026002454976197854,13.418316217449403
Karnov Group AB,KAR,2019,0,1,Mid,Consumer Goods and Services,Sweden,2019,1,72.08979242,,,,,,
Karnov Group AB,KAR,2021,0,1,Mid,Consumer Goods and Services,Sweden,2019,1,83.60997905,,,,,,
Karnov Group AB,KAR,2022,0,1,Mid,Consumer Goods and Services,Sweden,2019,0,104.7547056,,,0.054,0.443,0.0005154899695503512,
Nordic Entertainment Group AB,NENT,2019,1,0,Large,Other,Sweden,2019,0,1494.953342,20767.0,,1498.0,5986.0,1.002037961931256,
Nordic Entertainment Group AB,NENT,2020,1,0,Large,Other,Sweden,2019,1,1142.925157,20826.0,,0.704,2.329,0.0006159633425585714,
Nordic Entertainment Group AB,NENT,2021,1,0,Large,Other,Sweden,2019,1,1205.57989,31078.8,,1.061,85.77,0.0008800744013737654,
Avanza Bank Holding AB,AZA,2019,0,1,Large,Finance,Sweden,2019,0,113.59741,4111.2,,0.012,0.216,0.00010563621124812617,
Avanza Bank Holding AB,AZA,2020,0,1,Large,Finance,Sweden,2019,1,223.6716816,4082.4,,0.0102,0.271,4.560255427524805e-05,
Avanza Bank Holding AB,AZA,2021,0,1,Large,Finance,Sweden,2019,1,314.2258617,3326.4,,,,,
Avanza Bank Holding AB,AZA,2022,0,1,Large,Finance,Sweden,2019,0,236.321772,3823.199997,,0.024,0.258,0.00010155644906047843,
HiQ International AB,HIQ,2019,1,0,Mid,Technology,Sweden,2019,1,175.8807846,,,,,,
Boliden AB,BOL,2019,1,0,Large,Basic Materials,Sweden,2019,0,4716.904,18884000.0,132000.0,917.0,,0.1944071789461901,27.984457601850703
John Mattson Fastighetsföretagen AB,JOMA,2019,0,1,Mid,Other,Sweden,2019,0,24.0906494,57418.2,,,,,
John Mattson Fastighetsföretagen AB,JOMA,2020,0,1,Mid,Other,Sweden,2019,0,27.99466768,,,1.453,,0.05190274150094859,
John Mattson Fastighetsföretagen AB,JOMA,2021,0,1,Mid,Other,Sweden,2019,0,38.84022091,,,1.314264,6.508736,0.03383770661463007,
John Mattson Fastighetsföretagen AB,JOMA,2022,0,1,Mid,Other,Sweden,2019,0,37.42388572,,,1.8861,2.1779,0.05039829412989133,
Evolution AB (formerly: NetEnt AB),EVO,2022,1,0,Large,Other,Sweden,2019,0,1456.737,,,4.671,0.81,0.0032064813346540932,
Evolution AB (formerly: NetEnt AB),EVO,2019,1,0,Large,Other,Sweden,2019,0,365.8,,,,,,
Evolution AB (formerly: NetEnt AB),EVO,2020,1,0,Large,Other,Sweden,2019,1,560.673,35058.078,,,,,
Evolution AB (formerly: NetEnt AB),EVO,2021,1,0,Large,Other,Sweden,2019,1,1068.777,39731.0904,,,,,
XANO Industri AB,XANO,2019,1,0,Mid,Industrial Goods and Services,Sweden,2019,0,202.6302609,,,,,,
XANO Industri AB,XANO,2020,1,0,Mid,Industrial Goods and Services,Sweden,2019,0,213.1974862,122400.0,,7.093,1.658,0.03326962304492688,
XANO Industri AB,XANO,2021,0,1,Mid,Industrial Goods and Services,Sweden,2019,0,300.038088,,,,,,
XANO Industri AB,XANO,2022,1,0,Mid,Industrial Goods and Services,Sweden,2019,0,362.8555234,189.4824,,6.135,2.047,0.016907555774580224,
Heba Fastighets AB,HEBA,2019,0,1,Large,Finance,Sweden,2019,0,36.98038469,114270.12,341.7,0.946,,0.025581129237301072,9.240033679054731
Heba Fastighets AB,HEBA,2021,0,1,Large,Finance,Sweden,2019,1,42.8144163,109440.4824,275.0,0.839,17.474,0.019596203160195835,6.4230701657376095
Heba Fastighets AB,HEBA,2022,0,1,Large,Finance,Sweden,2019,0,47.97021518,102026.538,343.0,0.886,14.397,0.018469794156132865,7.15027019814173
Troax Group AB,TROAX,2019,0,1,Large,Industrial Goods and Services,Sweden,2019,0,15.86,,,,,,
Troax Group AB,TROAX,2020,0,1,Large,Industrial Goods and Services,Sweden,2019,1,163.616,,,,,,
Troax Group AB,TROAX,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,1,252.278,,,,,,
Troax Group AB,TROAX,2022,1,0,Large,Industrial Goods and Services,Sweden,2019,0,284.081,,,,,,
EQT AB,EQT,2021,1,0,Large,Finance,Sweden,2021,1,1596.0,11196.0,2.689,0.621,6.092,0.00038909774436090227,0.0016848370927318296
EQT AB,EQT,2022,1,0,Large,Finance,Sweden,2021,0,1497.3,15534.0,41.847,0.956,17.831,0.0006384826020169638,0.027948306952514528
Akelius Residential Property AB,AKEL,2021,0,1,Large,Other,Sweden,2021,0,212.0,639000.0,2770.0,34.13,,0.16099056603773587,13.066037735849056
FastPartner AB,FPAR,2019,0,1,Large,Finance,Sweden,2019,1,160.5884593,560725.2,420.519,,,,2.6186128307913843
FastPartner AB,FPAR,2021,0,1,Large,Finance,Sweden,2019,1,176.7568082,538246.8,368.334,1.388,44.141,0.007852597102961266,2.0838461825087427
FastPartner AB,FPAR,2022,0,1,Large,Finance,Sweden,2019,0,187.9190843,504136.8,405.678,0.972,14.915,0.005172438997458439,2.1587908514515894
FastPartner AB,FPAR,2020,0,1,Large,Finance,Sweden,2019,1,171.5482765,540561.6,,0.003599,,2.09795170982088e-05,
BICO Group AB,BICO,2021,0,1,Large,Health Care,Sweden,2021,0,119.7200533,,,0.284,,0.002372200748093051,
Electrolux Prof. AB,EPRO,2021,1,0,Large,Industrial Goods and Services,Sweden,2021,1,748.6193106,111132.0,69.0,3.4,,0.004541694225433463,0.0921696769279144
Electrolux Prof. AB,EPRO,2022,1,0,Large,Industrial Goods and Services,Sweden,2021,0,1038.329378,144000.0,60.0,6.2,,0.005971130290026332,0.0577851318389645
Betsson AB,BETS,2019,1,0,Mid,Other,Sweden,2019,0,492.5728433,15562.8,,1.875,8.017,0.0038065435914785848,
NetEnt AB,NET B,2019,0,1,Large,Consumer Goods and Services,Sweden,2019,0,169.36,,,897.0,561.0,5.296410014170997,
Tethys Oil AB,TETY,2019,0,1,Mid,Energy and Utilities,Sweden,2019,1,129.4642857,,1.152,,,,0.008898206897533595
AddLife AB,ALIF,2019,0,1,Large,Health Care,Sweden,2019,1,331.3083222,,,,,,
AddLife AB,ALIF,2020,1,0,Large,Health Care,Sweden,2019,0,502.1234051,,,,,,
AddLife AB,ALIF,2021,1,0,Large,Health Care,Sweden,2019,0,761.0550371,,,,,,
AddLife AB,ALIF,2022,1,0,Large,Health Care,Sweden,2019,0,854.5967266,,,4.48,,0.005242238661296553,
Surgical Science Sweden AB,SUS,2021,0,1,Large,Health Care,Sweden,2021,0,34.92668063,,,,,,
Vostok New Ventures Ltd,VNV,2019,0,0,Mid,Finance,Sweden,2019,0,181.9866071,,,0.00014,0.0538,7.692873790601044e-07,
Vostok New Ventures Ltd,VNV,2020,0,0,Mid,Finance,Sweden,2019,1,184.7571429,,,,0.0086,,
Loomis AB,LOOM,2020,1,0,Large,Industrial Goods and Services,Sweden,2019,0,1791.373072,,,150.0,80.0,0.08373465156117965,
Loomis AB,LOOM,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,0,1878.023234,,,155.0,27.0,0.08253359021009854,
Loomis AB,LOOM,2022,1,0,Large,Industrial Goods and Services,Sweden,2019,0,2381.562762,,,162.126,,0.06807546817025685,
Sectra AB,SECT B,2019,0,1,Large,Health Care,Sweden,2019,0,161.8739288,,,0.135,,0.0008339823528148038,
Sectra AB,SECT B,2020,0,1,Large,Health Care,Sweden,2019,1,155.4396305,,,0.145,,0.000932838038366284,
Kinnevik AB,KINV,2019,0,1,Large,Finance,Sweden,2019,1,274.54,,,0.028,0.631,0.00010198878123406424,
Nordic Waterproofing Holding AB,NWG,2020,1,0,Mid,Industrial Goods and Services,Sweden,2019,1,314.4163017,122400.0,,4.564,,0.01451578679388811,
Nordic Waterproofing Holding AB,NWG,2021,1,0,Mid,Industrial Goods and Services,Sweden,2019,0,348.8383165,145720.8,,5.352,197.831,0.015342351303888373,
Nordic Waterproofing Holding AB,NWG,2022,1,0,Mid,Industrial Goods and Services,Sweden,2019,1,413.540278,169.4016,161.925,4.669,139.089,0.011290314990792746,0.39155798990878465
ContextVision,CONTX,2021,0,1,Mid,Technology,Sweden,2019,0,9.34098267,,,,,,
ContextVision,CONTX,2020,0,1,Mid,Technology,Sweden,2019,0,9.02171015,,,,,,
Addtech AB,ADDT,2020,1,0,Large,Industrial Goods and Services,Sweden,2019,1,1079.413445,93754.8,,6.05,23.132,0.005604895907147053,
Addtech AB,ADDT,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,1,1079.413445,93754.8,,5.305,19.86,0.004914706245853738,
Addtech AB,ADDT,2022,1,0,Large,Industrial Goods and Services,Sweden,2019,0,1320.654871,106074.0,,6.128,22.961,0.004640122211005725,
Sweco AB,SWEC B,2019,1,0,Large,Industrial Goods and Services,Sweden,2019,1,1964.292516,,,,,,
SWECO AB,SWEC,2020,1,0,Large,Industrial Goods and Services,Sweden,2020,1,1986.097886,185263.2,,14.861,3.393,0.007482511362987273,
SWECO AB,SWEC,2021,1,0,Large,Industrial Goods and Services,Sweden,2020,1,2075.033327,180576.0,,14.621,15.306,0.007046151890552262,
SWECO AB,SWEC,2022,1,0,Large,Industrial Goods and Services,Sweden,2020,0,2285.698158,185497.2,,14.602,18.263,0.006388420075893503,
Lagercrantz Group AB,LAGR,2020,1,0,Large,Technology,Sweden,2019,1,389.5448486,91016.568,,2.18,1.291,0.005596274749453843,
Lagercrantz Group AB,LAGR,2022,1,0,Large,Technology,Sweden,2019,1,515.7308735,105566.4,,4.105,15.703,0.00795957777773023,
Nordnet AB,SAVE,2021,0,1,Large,Finance,Sweden,2020,1,438.3239383,7113.6,,0.08,0.067,0.0001825134176113511,
Nordnet AB,SAVE,2022,0,1,Large,Finance,Sweden,2020,1,318.1782903,8964.0,4.692,0.031,0.132,9.742965169236123e-05,0.014746449217437384
Nordnet AB,SAVE,2020,0,1,Large,Finance,Sweden,2020,0,329.9538183,7200.0,,0.0764,0.077,0.00023154755533253362,
Qliro Group AB,NELLY,2020,0,1,Small,Consumer Goods and Services,Sweden,2019,1,38.62,,,0.096,1.527,0.0024857586742620405,
Stillfront Group AB,SF,2021,1,0,Large,Consumer Goods and Services,Sweden,2021,1,565.892211,,,1.09,31.096,0.0019261618711341481,
Stillfront Group AB,SF,2022,1,0,Large,Consumer Goods and Services,Sweden,2021,1,663.9964439,7282.8,,0.585,56.827,0.0008810288147990486,
Cint Group AB,CINT,2021,0,1,Large,Technology,Sweden,2021,1,138.925,,,,,,
Cint Group AB,CINT,2022,0,1,Large,Technology,Sweden,2021,1,295.188,,,,,,
Epiroc AB,EPI,2020,1,0,Large,Industrial Goods and Services,Sweden,2019,1,3439.535327,525600.0,76.0,32.0,83.0,0.009303582303342918,0.02209600797043943
Epiroc AB,EPI,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,1,3774.995239,637200.0,,42.0,82.0,0.011125841846392856,
Acrinova,ACRI,2022,0,0,Small,Other,Sweden,2022,0,12.28007705,,,,,,
Creades AB,CRED,2020,0,0,Large,Finance,Sweden,2019,0,411.5539364,,,,,,
Creades AB,CRED,2021,0,0,Large,Finance,Sweden,2019,0,426.0140926,,,,,,
Creades AB,CRED,2022,0,0,Large,Finance,Sweden,2019,0,,,,,,,
Hembla AB,HEM,2022,0,0,Large,Finance,Sweden,2019,0,,,,,,,
Betsson AB,BETS,2020,1,0,Mid,Other,Sweden,2019,0,608.4174443,9144.0,,0.882,8.312,0.001449662576678359,
Kinnevik AB,KINV,2020,0,1,Large,Finance,Sweden,2019,1,168.123,,,0.022,0.069,0.0001308565752455048,
Kinnevik AB,KINV,2021,0,1,Large,Finance,Sweden,2019,1,164.33,,,0.092,0.092,0.000559849084159922,
Kinnevik AB,KINV,2022,0,0,Large,Finance,Sweden,2019,1,,590.4,,0.0109,0.3154,,
OEM International AB,OEM,2020,0,1,Mid,Industrial Goods and Services,Sweden,2019,0,312.5880785,,,1.04011,2.642,0.0033274141643248882,
OEM International AB,OEM,2021,0,1,Mid,Industrial Goods and Services,Sweden,2019,0,359.3410779,,,1.107,2.155,0.003080638613512658,
OEM International AB,OEM,2022,0,1,Mid,Industrial Goods and Services,Sweden,2019,0,445.0789425,,,1.502,3.457,0.003374682234039864,
Boliden AB,BOL,2020,1,0,Large,Basic Materials,Sweden,2019,1,5362.88326,20304000.0,147000.0,897.0,,0.16726077307899484,27.41062836411621
Boliden AB,BOL,2021,1,0,Large,Basic Materials,Sweden,2019,0,6535.517044,20682000.0,141000.0,952.0,,0.14566559823663738,21.574421587569194
Boliden AB,BOL,2022,1,0,Large,Basic Materials,Sweden,2019,1,86.437,20425000.0,147000.0,847.0,,9.79904439071231,1700.6605967351945
Investor AB,INVE,2020,0,1,Large,Finance,Sweden,2019,1,3914.211,3967.2,,0.107,284.615,2.733628820725301e-05,
Investor AB,INVE,2021,0,1,Large,Finance,Sweden,2019,1,3963.5,,,0.077,254.19,1.942727387410117e-05,
Investor AB,INVE,2022,0,1,Large,Finance,Sweden,2019,1,4631.99,3668.4,,0.096,217.045,2.0725433345063354e-05,
Swedish Match AB,SWMA,2020,1,0,Large,Consumer Goods and Services,Sweden,2019,1,1589.98286,649022.4,,30.928,152.523,0.01945178201480738,
Swedish Match AB,SWMA,2021,1,0,Large,Consumer Goods and Services,Sweden,2019,1,1760.521805,687204.0,,35.271,174.184,0.020034401107573898,
Garo AB,GARO,2020,0,1,Mid,Technology,Sweden,2019,1,99.02875643,6660.0,,,,,
Garo AB,GARO,2021,0,1,Mid,Technology,Sweden,2019,0,123.3860217,10940.4,,,,,
Garo AB,GARO,2022,0,1,Mid,Technology,Sweden,2019,1,130.8142612,11275.2,4.274,0.29,,0.002216883674147907,0.0326722787010626
Heimstaden AB,HEIM,2021,1,0,Large,Other,Sweden,2021,0,863.8354599,3099283.2,7592.252,209.805,,0.24287611442147514,8.789002480725786
Lifco AB,LIFCO,2020,1,0,Large,Industrial Goods and Services,Sweden,2019,0,1312.321463,,,17.177,5.734,0.013089018570749383,
Lifco AB,LIFCO,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,0,1664.444868,126943.8156,,14.939,3.351,0.008975364872223572,
Lifco AB,LIFCO,2022,1,0,Large,Industrial Goods and Services,Sweden,2019,0,2027.55049,207267.5196,78.8538,16.355,5.628,0.008066383589786709,0.038891164678222144
Beijer Ref AB,BEIJ,2020,1,0,Large,Industrial Goods and Services,Sweden,2019,1,1338.983051,,,,,,
Beijer Ref AB,BEIJ,2021,1,0,Large,Industrial Goods and Services,Sweden,2019,1,1609.665492,107521.2,,8.795,,0.0054638681413690885,
Beijer Ref AB,BEIJ,2022,1,0,Large,Industrial Goods and Services,Sweden,2019,0,2129.718262,100609.2,,43.769,15798.359,0.020551544671874537,
